tick;time_seconds;evacuated_count0;evacuated_count1;evacuated_count2;evacuated_count3;evacuated_count4;evacuated_count5;evacuated_count6;evacuated_count7;evacuated_count8;evacuated_count9;evacuated_count10;evacuated_count11;evacuated_count12;evacuated_count13;evacuated_count14;evacuated_count15;evacuated_count16;evacuated_count17;evacuated_count18;evacuated_count19;evacuated_count20;evacuated_count21;evacuated_count22;evacuated_count23;evacuated_count24;evacuated_count25;evacuated_count26;evacuated_count27;evacuated_count28;evacuated_count29;evacuated_count30;evacuated_count31;evacuated_count32;evacuated_count33;evacuated_count34;evacuated_count35;evacuated_count36;evacuated_count37;evacuated_count38;evacuated_count39;evacuated_count40;average;std
5507;2753,5;38,0;47,0;47,0;51,0;51,0;49,0;49,0;51,0;55,0;49,0;44,0;53,0;48;58,0;46,0;49,0;51,0;51,0;45,0;44,0;47,0;42,0;47,0;53,0;36,0;49,0;43,0;62,0;33,0;61,0;45,0;52,0;35,0;40,0;50,0;50,0;43,0;51,0;47,0;40,0;47,0;47,53658536585366;6,225342
5508;2754,0;38,0;47,0;47,0;51,0;51,0;49,0;49,0;51,0;55,0;49,0;44,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;44,0;47,0;42,0;47,0;53,0;36,0;49,0;43,0;62,0;33,0;61,0;45,0;52,0;35,0;40,0;50,0;50,0;43,0;51,0;47,0;40,0;47,0;47,5609756097561;6,233172
5509;2754,5;38,0;47,0;47,0;51,0;51,0;49,0;49,0;51,0;55,0;49,0;44,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;44,0;47,0;42,0;47,0;53,0;36,0;49,0;43,0;62,0;33,0;61,0;45,0;52,0;35,0;40,0;50,0;50,0;43,0;52,0;47,0;40,0;47,0;47,58536585365854;6,248902
5510;2755,0;38,0;47,0;47,0;51,0;51,0;49,0;49,0;51,0;55,0;49,0;44,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;44,0;47,0;42,0;47,0;53,0;36,0;49,0;43,0;62,0;33,0;61,0;45,0;52,0;35,0;40,0;50,0;50,0;44,0;52,0;47,0;40,0;47,0;47,609756097560975;6,232488
5511;2755,5;38,0;47,0;47,0;51,0;51,0;50,0;49,0;51,0;55,0;49,0;44,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;44,0;47,0;42,0;47,0;53,0;36,0;49,0;43,0;62,0;33,0;61,0;45,0;52,0;35,0;40,0;50,0;50,0;44,0;52,0;47,0;40,0;47,0;47,63414634146341;6,240016
5512;2756,0;38,0;47,0;47,0;51,0;51,0;50,0;49,0;51,0;55,0;49,0;44,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;44,0;47,0;42,0;47,0;53,0;36,0;49,0;43,0;62,0;33,0;61,0;45,0;52,0;35,0;40,0;50,0;50,0;44,0;52,0;47,0;40,0;47,0;47,63414634146341;6,240016
5513;2756,5;38,0;47,0;47,0;51,0;51,0;50,0;49,0;51,0;55,0;49,0;44,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;44,0;47,0;42,0;47,0;53,0;36,0;49,0;43,0;62,0;33,0;61,0;45,0;52,0;35,0;40,0;50,0;50,0;44,0;52,0;47,0;40,0;47,0;47,63414634146341;6,240016
5514;2757,0;38,0;47,0;47,0;51,0;51,0;50,0;49,0;51,0;55,0;49,0;44,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;44,0;47,0;42,0;47,0;53,0;36,0;49,0;43,0;62,0;33,0;61,0;45,0;52,0;35,0;40,0;50,0;50,0;44,0;52,0;47,0;40,0;47,0;47,63414634146341;6,240016
5515;2757,5;38,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;49,0;44,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;44,0;47,0;42,0;47,0;53,0;36,0;49,0;43,0;62,0;33,0;61,0;46,0;52,0;35,0;40,0;50,0;50,0;44,0;52,0;47,0;40,0;47,0;47,68292682926829;6,246755
5516;2758,0;38,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;50,0;45,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;45,0;47,0;42,0;47,0;53,0;36,0;49,0;43,0;62,0;33,0;62,0;46,0;52,0;35,0;40,0;50,0;50,0;44,0;52,0;47,0;40,0;47,0;47,78048780487805;6,282962
5517;2758,5;38,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;50,0;45,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;45,0;47,0;42,0;47,0;53,0;36,0;49,0;43,0;62,0;33,0;62,0;46,0;52,0;35,0;40,0;50,0;50,0;44,0;52,0;47,0;40,0;47,0;47,78048780487805;6,282962
5518;2759,0;38,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;50,0;45,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;45,0;47,0;42,0;47,0;53,0;36,0;49,0;43,0;62,0;33,0;62,0;46,0;52,0;35,0;40,0;50,0;50,0;44,0;52,0;47,0;40,0;47,0;47,78048780487805;6,282962
5519;2759,5;38,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;50,0;45,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;45,0;47,0;42,0;47,0;53,0;36,0;49,0;43,0;62,0;33,0;62,0;46,0;52,0;35,0;40,0;50,0;50,0;44,0;52,0;47,0;40,0;47,0;47,78048780487805;6,282962
5520;2760,0;38,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;50,0;45,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;45,0;47,0;42,0;47,0;53,0;36,0;49,0;43,0;62,0;33,0;62,0;46,0;52,0;35,0;40,0;50,0;50,0;44,0;52,0;47,0;40,0;47,0;47,78048780487805;6,282962
5521;2760,5;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;50,0;45,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;45,0;47,0;42,0;48,0;53,0;36,0;49,0;43,0;62,0;33,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;52,0;47,0;40,0;47,0;47,853658536585364;6,195002
5522;2761,0;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;45,0;47,0;42,0;48,0;53,0;36,0;49,0;43,0;62,0;33,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;52,0;47,0;40,0;47,0;47,8780487804878;6,205623
5523;2761,5;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;45,0;47,0;42,0;48,0;53,0;36,0;49,0;43,0;62,0;33,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;52,0;47,0;40,0;47,0;47,8780487804878;6,205623
5524;2762,0;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;45,0;47,0;42,0;48,0;53,0;36,0;49,0;43,0;62,0;33,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;47,0;47,90243902439025;6,224166
5525;2762,5;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;45,0;47,0;42,0;48,0;53,0;36,0;49,0;43,0;62,0;34,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;47,0;47,926829268292686;6,165996
5526;2763,0;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;45,0;47,0;42,0;48,0;53,0;36,0;49,0;43,0;62,0;34,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;47,0;47,926829268292686;6,165996
5527;2763,5;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;45,0;47,0;42,0;48,0;53,0;36,0;49,0;43,0;62,0;34,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;47,0;47,926829268292686;6,165996
5528;2764,0;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;45,0;47,0;42,0;48,0;53,0;36,0;49,0;43,0;62,0;34,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;47,0;47,926829268292686;6,165996
5529;2764,5;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;45,0;47,0;42,0;48,0;53,0;36,0;49,0;43,0;62,0;34,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;47,0;47,926829268292686;6,165996
5530;2765,0;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;45,0;47,0;42,0;48,0;53,0;36,0;49,0;43,0;62,0;34,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;47,0;47,926829268292686;6,165996
5531;2765,5;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;45,0;47,0;42,0;48,0;53,0;36,0;49,0;43,0;62,0;34,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;48,0;47,951219512195124;6,164216
5532;2766,0;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;45,0;47,0;42,0;48,0;53,0;36,0;49,0;43,0;62,0;34,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;48,0;47,951219512195124;6,164216
5533;2766,5;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;45,0;47,0;42,0;48,0;53,0;36,0;49,0;43,0;62,0;34,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;48,0;47,951219512195124;6,164216
5534;2767,0;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;45,0;47,0;42,0;48,0;53,0;36,0;49,0;43,0;62,0;34,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;48,0;47,951219512195124;6,164216
5535;2767,5;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;45,0;47,0;43,0;48,0;53,0;36,0;49,0;43,0;62,0;34,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;48,0;47,97560975609756;6,142018
5536;2768,0;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;51,0;51,0;45,0;45,0;47,0;43,0;48,0;53,0;36,0;49,0;43,0;62,0;34,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;48,0;47,97560975609756;6,142018
5537;2768,5;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;45,0;45,0;47,0;43,0;48,0;53,0;36,0;49,0;43,0;62,0;34,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;48,0;48,0;6,156298
5538;2769,0;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;45,0;45,0;47,0;43,0;48,0;53,0;36,0;49,0;43,0;62,0;34,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;48,0;48,0;6,156298
5539;2769,5;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;45,0;45,0;47,0;43,0;48,0;53,0;36,0;49,0;43,0;62,0;34,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;48,0;48,0;6,156298
5540;2770,0;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;45,0;45,0;47,0;43,0;48,0;53,0;36,0;49,0;43,0;62,0;34,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;48,0;48,0;6,156298
5541;2770,5;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;45,0;46,0;47,0;43,0;48,0;53,0;36,0;49,0;43,0;62,0;34,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;48,0;48,02439024390244;6,146087
5542;2771,0;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;45,0;46,0;47,0;43,0;48,0;53,0;36,0;49,0;43,0;62,0;34,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;48,0;48,02439024390244;6,146087
5543;2771,5;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;45,0;46,0;47,0;43,0;48,0;53,0;37,0;49,0;43,0;62,0;34,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;48,0;48,048780487804876;6,09898
5544;2772,0;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;45,0;46,0;47,0;43,0;48,0;53,0;37,0;49,0;43,0;62,0;34,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;48,0;48,048780487804876;6,09898
5545;2772,5;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;45,0;46,0;47,0;43,0;48,0;53,0;37,0;49,0;43,0;62,0;34,0;62,0;46,0;52,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;48,0;48,048780487804876;6,09898
5546;2773,0;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;45,0;46,0;47,0;43,0;48,0;53,0;37,0;49,0;43,0;62,0;34,0;62,0;46,0;53,0;36,0;40,0;50,0;50,0;44,0;53,0;47,0;40,0;48,0;48,073170731707314;6,117149
5547;2773,5;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;45,0;46,0;47,0;43,0;48,0;53,0;37,0;49,0;43,0;62,0;34,0;62,0;46,0;53,0;36,0;40,0;50,0;50,0;45,0;53,0;47,0;40,0;48,0;48,09756097560975;6,102479
5548;2774,0;39,0;47,0;47,0;52,0;51,0;50,0;49,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;45,0;46,0;47,0;43,0;49,0;53,0;37,0;49,0;44,0;62,0;34,0;62,0;46,0;53,0;36,0;40,0;50,0;50,0;45,0;53,0;47,0;40,0;48,0;48,146341463414636;6,085068
5549;2774,5;39,0;47,0;47,0;52,0;51,0;50,0;50,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;45,0;46,0;47,0;43,0;49,0;53,0;37,0;49,0;44,0;63,0;34,0;62,0;46,0;53,0;36,0;40,0;50,0;50,0;45,0;54,0;47,0;40,0;48,0;48,21951219512195;6,170544
5550;2775,0;39,0;47,0;47,0;52,0;51,0;50,0;50,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;45,0;46,0;47,0;43,0;49,0;53,0;37,0;49,0;44,0;63,0;35,0;62,0;46,0;53,0;36,0;40,0;50,0;50,0;45,0;54,0;47,0;40,0;48,0;48,24390243902439;6,114657
5551;2775,5;39,0;47,0;47,0;52,0;51,0;50,0;50,0;51,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;45,0;46,0;47,0;43,0;49,0;53,0;37,0;49,0;44,0;63,0;35,0;62,0;46,0;53,0;36,0;40,0;50,0;50,0;45,0;55,0;47,0;40,0;48,0;48,26829268292683;6,140132
5552;2776,0;39,0;47,0;47,0;52,0;51,0;50,0;50,0;52,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;45,0;46,0;48,0;43,0;49,0;53,0;37,0;49,0;44,0;63,0;35,0;62,0;46,0;53,0;36,0;40,0;50,0;50,0;45,0;55,0;47,0;40,0;48,0;48,31707317073171;6,149955
5553;2776,5;39,0;47,0;47,0;52,0;51,0;50,0;50,0;52,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;45,0;46,0;48,0;43,0;49,0;53,0;37,0;49,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;50,0;50,0;45,0;55,0;47,0;40,0;48,0;48,34146341463415;6,211319
5554;2777,0;39,0;47,0;47,0;52,0;51,0;50,0;51,0;52,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;49,0;53,0;37,0;49,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;50,0;50,0;45,0;55,0;47,0;40,0;48,0;48,390243902439025;6,208374
5555;2777,5;39,0;47,0;47,0;52,0;51,0;50,0;51,0;52,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;49,0;53,0;37,0;49,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;51,0;51,0;45,0;55,0;47,0;40,0;48,0;48,4390243902439;6,225146
5556;2778,0;39,0;47,0;47,0;52,0;51,0;50,0;51,0;52,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;49,0;53,0;37,0;49,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;51,0;51,0;45,0;55,0;47,0;40,0;48,0;48,4390243902439;6,225146
5557;2778,5;39,0;47,0;47,0;52,0;51,0;50,0;51,0;52,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;49,0;53,0;37,0;49,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;51,0;51,0;45,0;55,0;47,0;40,0;48,0;48,4390243902439;6,225146
5558;2779,0;39,0;47,0;47,0;52,0;51,0;50,0;51,0;52,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;49,0;53,0;37,0;49,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;51,0;51,0;45,0;55,0;47,0;40,0;48,0;48,4390243902439;6,225146
5559;2779,5;39,0;47,0;47,0;52,0;51,0;50,0;51,0;52,0;55,0;51,0;45,0;53,0;48;58,0;46,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;49,0;53,0;37,0;49,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;51,0;51,0;45,0;55,0;47,0;40,0;48,0;48,4390243902439;6,225146
5560;2780,0;39,0;47,0;47,0;52,0;51,0;50,0;51,0;52,0;55,0;51,0;45,0;53,0;48;58,0;48,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;49,0;53,0;37,0;49,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;51,0;51,0;45,0;55,0;47,0;40,0;48,0;48,48780487804878;6,213381
5561;2780,5;39,0;47,0;47,0;52,0;51,0;50,0;52,0;52,0;55,0;51,0;45,0;54,0;48;58,0;48,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;49,0;53,0;37,0;49,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;51,0;51,0;45,0;55,0;47,0;40,0;48,0;48,53658536585366;6,245389
5562;2781,0;39,0;47,0;47,0;52,0;51,0;50,0;52,0;52,0;55,0;51,0;45,0;54,0;49;58,0;48,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;49,0;53,0;37,0;49,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;51,0;51,0;45,0;55,0;47,0;40,0;48,0;48,5609756097561;6,245193
5563;2781,5;39,0;47,0;47,0;52,0;51,0;50,0;52,0;52,0;55,0;51,0;45,0;54,0;49;58,0;48,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;49,0;53,0;37,0;49,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;51,0;51,0;45,0;55,0;47,0;40,0;48,0;48,5609756097561;6,245193
5564;2782,0;39,0;47,0;47,0;52,0;51,0;50,0;52,0;52,0;55,0;51,0;45,0;54,0;49;58,0;48,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;49,0;53,0;37,0;49,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;51,0;51,0;45,0;55,0;47,0;40,0;48,0;48,5609756097561;6,245193
5565;2782,5;39,0;47,0;47,0;52,0;51,0;50,0;52,0;52,0;55,0;51,0;45,0;54,0;49;58,0;48,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;49,0;53,0;37,0;49,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;51,0;51,0;45,0;55,0;47,0;40,0;48,0;48,5609756097561;6,245193
5566;2783,0;40,0;47,0;47,0;52,0;51,0;50,0;52,0;52,0;55,0;51,0;45,0;54,0;49;58,0;48,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;49,0;53,0;37,0;49,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;51,0;52,0;45,0;55,0;47,0;40,0;48,0;48,609756097560975;6,220442
5567;2783,5;40,0;47,0;47,0;52,0;51,0;50,0;52,0;52,0;56,0;51,0;45,0;54,0;49;58,0;48,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;49,0;53,0;37,0;49,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;51,0;52,0;45,0;55,0;47,0;40,0;48,0;48,63414634146341;6,248024
5568;2784,0;40,0;47,0;47,0;52,0;51,0;50,0;52,0;52,0;56,0;51,0;45,0;54,0;49;58,0;48,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;49,0;53,0;37,0;49,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;52,0;52,0;45,0;55,0;47,0;40,0;48,0;48,65853658536585;6,259432
5569;2784,5;40,0;47,0;47,0;52,0;51,0;50,0;52,0;52,0;56,0;51,0;45,0;54,0;49;58,0;48,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;49,0;53,0;37,0;49,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;52,0;52,0;45,0;55,0;47,0;40,0;48,0;48,65853658536585;6,259432
5570;2785,0;40,0;47,0;47,0;52,0;51,0;50,0;52,0;52,0;56,0;51,0;45,0;54,0;49;58,0;48,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;49,0;53,0;37,0;49,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;52,0;52,0;45,0;55,0;47,0;40,0;48,0;48,65853658536585;6,259432
5571;2785,5;40,0;47,0;47,0;52,0;51,0;50,0;52,0;52,0;56,0;51,0;45,0;54,0;49;58,0;48,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;50,0;53,0;37,0;49,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;52,0;52,0;45,0;55,0;47,0;40,0;48,0;48,68292682926829;6,262743
5572;2786,0;40,0;47,0;47,0;52,0;51,0;50,0;52,0;52,0;56,0;51,0;45,0;54,0;49;58,0;48,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;50,0;53,0;37,0;50,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;52,0;52,0;46,0;55,0;47,0;40,0;48,0;48,73170731707317;6,253097
5573;2786,5;40,0;47,0;47,0;52,0;52,0;50,0;52,0;52,0;56,0;51,0;45,0;54,0;49;58,0;48,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;50,0;53,0;37,0;50,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;52,0;52,0;46,0;55,0;47,0;40,0;48,0;48,75609756097561;6,264106
5574;2787,0;40,0;47,0;47,0;52,0;52,0;50,0;52,0;52,0;56,0;51,0;45,0;54,0;49;58,0;48,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;50,0;53,0;37,0;50,0;44,0;64,0;35,0;62,0;46,0;53,0;36,0;40,0;52,0;52,0;46,0;55,0;47,0;40,0;48,0;48,75609756097561;6,264106
5575;2787,5;40,0;47,0;47,0;52,0;52,0;50,0;52,0;52,0;56,0;51,0;45,0;54,0;49;58,0;48,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;50,0;53,0;37,0;50,0;44,0;64,0;35,0;62,0;47,0;53,0;36,0;40,0;52,0;52,0;46,0;55,0;47,0;40,0;48,0;48,78048780487805;6,255047
5576;2788,0;40,0;47,0;47,0;52,0;52,0;50,0;52,0;52,0;56,0;51,0;45,0;54,0;49;58,0;48,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;50,0;53,0;37,0;50,0;44,0;64,0;35,0;62,0;47,0;53,0;36,0;40,0;52,0;52,0;46,0;55,0;47,0;40,0;48,0;48,78048780487805;6,255047
5577;2788,5;40,0;47,0;47,0;52,0;52,0;50,0;52,0;52,0;56,0;51,0;45,0;54,0;49;58,0;48,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;50,0;53,0;37,0;50,0;44,0;65,0;35,0;62,0;47,0;53,0;36,0;40,0;52,0;52,0;46,0;55,0;47,0;40,0;48,0;48,80487804878049;6,317513
5578;2789,0;40,0;47,0;47,0;52,0;52,0;50,0;52,0;52,0;56,0;51,0;45,0;54,0;49;58,0;48,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;50,0;53,0;37,0;50,0;44,0;65,0;35,0;62,0;47,0;53,0;36,0;41,0;52,0;52,0;46,0;55,0;47,0;40,0;48,0;48,829268292682926;6,284514
5579;2789,5;40,0;47,0;47,0;52,0;52,0;50,0;52,0;52,0;56,0;51,0;45,0;54,0;49;58,0;48,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;50,0;53,0;37,0;50,0;44,0;65,0;35,0;62,0;47,0;53,0;36,0;41,0;52,0;52,0;46,0;55,0;47,0;40,0;48,0;48,829268292682926;6,284514
5580;2790,0;40,0;47,0;47,0;52,0;52,0;50,0;52,0;52,0;56,0;51,0;45,0;54,0;49;58,0;48,0;50,0;52,0;51,0;46,0;46,0;48,0;43,0;50,0;53,0;37,0;50,0;44,0;65,0;35,0;62,0;47,0;53,0;36,0;41,0;52,0;52,0;46,0;55,0;47,0;40,0;48,0;48,829268292682926;6,284514
